filename,width,height,class,xmin,ymin,xmax,ymax
c69b7f40144bf1cd4051251754af93ed-1-_jpg.rf.a5038d98634865506760ecb555477255.jpg,640,640,3,199,186,325,223
c69b7f40144bf1cd4051251754af93ed-1-_jpg.rf.a5038d98634865506760ecb555477255.jpg,640,640,1,358,236,455,270
c69b7f40144bf1cd4051251754af93ed-1-_jpg.rf.a5038d98634865506760ecb555477255.jpg,640,640,2,252,274,297,301
c69b7f40144bf1cd4051251754af93ed-1-_jpg.rf.a5038d98634865506760ecb555477255.jpg,640,640,0,228,504,483,562
c69b7f40144bf1cd4051251754af93ed-1-_jpg.rf.a6aee8c18b4fa167a1d872c7eda5ead5.jpg,640,640,3,180,156,309,196
c69b7f40144bf1cd4051251754af93ed-1-_jpg.rf.a6aee8c18b4fa167a1d872c7eda5ead5.jpg,640,640,1,330,204,430,239
c69b7f40144bf1cd4051251754af93ed-1-_jpg.rf.a6aee8c18b4fa167a1d872c7eda5ead5.jpg,640,640,2,218,245,264,274
c69b7f40144bf1cd4051251754af93ed-1-_jpg.rf.a6aee8c18b4fa167a1d872c7eda5ead5.jpg,640,640,0,148,472,406,536
EL-ezv8UEAMzzu4_jpg.rf.a69ddb16f13883b34569f1a5480c5539.jpg,640,640,3,193,171,396,220
EL-ezv8UEAMzzu4_jpg.rf.a69ddb16f13883b34569f1a5480c5539.jpg,640,640,1,390,209,433,240
EL-ezv8UEAMzzu4_jpg.rf.a69ddb16f13883b34569f1a5480c5539.jpg,640,640,2,246,261,291,290
b71fb182905bbdeea99549bff81f9c22_jpg.rf.a6895fb3e05a0d5288fd9b2ad6aba2ff.jpg,640,640,3,172,256,245,296
b71fb182905bbdeea99549bff81f9c22_jpg.rf.a6895fb3e05a0d5288fd9b2ad6aba2ff.jpg,640,640,1,226,313,354,358
b71fb182905bbdeea99549bff81f9c22_jpg.rf.a6895fb3e05a0d5288fd9b2ad6aba2ff.jpg,640,640,2,247,371,325,409
b71fb182905bbdeea99549bff81f9c22_jpg.rf.a6895fb3e05a0d5288fd9b2ad6aba2ff.jpg,640,640,0,146,492,422,563
c709629e7d00468f6c112daa8ca6c9e8_jpg.rf.a638e6885f36b3caa35ae8974fb98e1a.jpg,640,640,3,190,176,416,244
c709629e7d00468f6c112daa8ca6c9e8_jpg.rf.a638e6885f36b3caa35ae8974fb98e1a.jpg,640,640,1,336,219,444,262
c709629e7d00468f6c112daa8ca6c9e8_jpg.rf.a638e6885f36b3caa35ae8974fb98e1a.jpg,640,640,2,267,270,321,305
c709629e7d00468f6c112daa8ca6c9e8_jpg.rf.a638e6885f36b3caa35ae8974fb98e1a.jpg,640,640,0,264,460,502,529
1_xMzwx1zuB5KlpNM53l2nfw_jpg.rf.a72cc249febaf76ee5b0ef7a39881234.jpg,640,640,3,172,213,306,255
1_xMzwx1zuB5KlpNM53l2nfw_jpg.rf.a72cc249febaf76ee5b0ef7a39881234.jpg,640,640,1,282,362,366,393
1_xMzwx1zuB5KlpNM53l2nfw_jpg.rf.a72cc249febaf76ee5b0ef7a39881234.jpg,640,640,2,213,399,259,430
1_xMzwx1zuB5KlpNM53l2nfw_jpg.rf.a72cc249febaf76ee5b0ef7a39881234.jpg,640,640,0,185,478,405,535
9ccffeac84c5b19e14bab96b9177b18b_jpg.rf.a7446265a4d449073882397ec68cde80.jpg,640,640,3,180,149,374,206
9ccffeac84c5b19e14bab96b9177b18b_jpg.rf.a7446265a4d449073882397ec68cde80.jpg,640,640,1,324,293,413,332
9ccffeac84c5b19e14bab96b9177b18b_jpg.rf.a7446265a4d449073882397ec68cde80.jpg,640,640,2,244,373,285,402
9ccffeac84c5b19e14bab96b9177b18b_jpg.rf.a7446265a4d449073882397ec68cde80.jpg,640,640,0,187,411,381,477
97d297f8384d0e9b857e3ebc0bd31dcd_jpg.rf.a5b4f537e1c5d5fd1acfe8e72058dab8.jpg,640,640,3,188,152,386,199
97d297f8384d0e9b857e3ebc0bd31dcd_jpg.rf.a5b4f537e1c5d5fd1acfe8e72058dab8.jpg,640,640,1,332,197,415,231
97d297f8384d0e9b857e3ebc0bd31dcd_jpg.rf.a5b4f537e1c5d5fd1acfe8e72058dab8.jpg,640,640,2,245,242,283,273
97d297f8384d0e9b857e3ebc0bd31dcd_jpg.rf.a5b4f537e1c5d5fd1acfe8e72058dab8.jpg,640,640,0,201,447,414,499
images-11-_jpg.rf.a825f4d3e9d602ef116136cce2453cc6.jpg,640,640,3,199,172,308,225
images-11-_jpg.rf.a825f4d3e9d602ef116136cce2453cc6.jpg,640,640,1,405,255,452,291
images-11-_jpg.rf.a825f4d3e9d602ef116136cce2453cc6.jpg,640,640,2,219,258,290,300
images-11-_jpg.rf.a825f4d3e9d602ef116136cce2453cc6.jpg,640,640,0,149,489,406,577
447675edf75967ed3047d0ff28f280ac-1-_jpg.rf.a75f633c7c3bd8691b0ea1997f25febc.jpg,640,640,3,182,157,309,205
447675edf75967ed3047d0ff28f280ac-1-_jpg.rf.a75f633c7c3bd8691b0ea1997f25febc.jpg,640,640,1,315,311,402,346
447675edf75967ed3047d0ff28f280ac-1-_jpg.rf.a75f633c7c3bd8691b0ea1997f25febc.jpg,640,640,2,249,358,317,394
447675edf75967ed3047d0ff28f280ac-1-_jpg.rf.a75f633c7c3bd8691b0ea1997f25febc.jpg,640,640,0,216,450,441,515
2b923b9c9b526e45022e18d0493946ba-1-_jpg.rf.a7ee7907d12aeb31659c1c7a9678b08a.jpg,640,640,3,239,210,465,268
2b923b9c9b526e45022e18d0493946ba-1-_jpg.rf.a7ee7907d12aeb31659c1c7a9678b08a.jpg,640,640,1,233,323,393,380
2b923b9c9b526e45022e18d0493946ba-1-_jpg.rf.a7ee7907d12aeb31659c1c7a9678b08a.jpg,640,640,2,315,384,397,433
2b923b9c9b526e45022e18d0493946ba-1-_jpg.rf.a7ee7907d12aeb31659c1c7a9678b08a.jpg,640,640,0,211,500,477,569
2b923b9c9b526e45022e18d0493946ba_jpg.rf.a8722d0e2fd1716a889d25e1626f229d.jpg,640,640,3,214,183,446,240
2b923b9c9b526e45022e18d0493946ba_jpg.rf.a8722d0e2fd1716a889d25e1626f229d.jpg,640,640,1,209,299,373,353
2b923b9c9b526e45022e18d0493946ba_jpg.rf.a8722d0e2fd1716a889d25e1626f229d.jpg,640,640,2,289,356,375,407
2b923b9c9b526e45022e18d0493946ba_jpg.rf.a8722d0e2fd1716a889d25e1626f229d.jpg,640,640,0,182,473,450,539
3564191365d6dd7bff705c3252860029_jpg.rf.a88eea03cd7af755db570b27293c90c1.jpg,640,640,3,213,229,259,260
3564191365d6dd7bff705c3252860029_jpg.rf.a88eea03cd7af755db570b27293c90c1.jpg,640,640,1,365,249,457,286
3564191365d6dd7bff705c3252860029_jpg.rf.a88eea03cd7af755db570b27293c90c1.jpg,640,640,2,269,307,312,336
3564191365d6dd7bff705c3252860029_jpg.rf.a88eea03cd7af755db570b27293c90c1.jpg,640,640,0,238,448,462,515
c7d12dabedb1da10342b91dea665a917_jpg.rf.a79a44f901deb1ab7171c017db988917.jpg,640,640,3,198,225,380,283
c7d12dabedb1da10342b91dea665a917_jpg.rf.a79a44f901deb1ab7171c017db988917.jpg,640,640,1,366,276,499,319
c7d12dabedb1da10342b91dea665a917_jpg.rf.a79a44f901deb1ab7171c017db988917.jpg,640,640,2,251,329,325,371
c7d12dabedb1da10342b91dea665a917_jpg.rf.a79a44f901deb1ab7171c017db988917.jpg,640,640,0,166,480,366,535
73a8158ee961472799e57e72b1868f54_jpg.rf.a8339bee1d4c0205bb70c8e032cde495.jpg,640,640,3,168,220,317,269
73a8158ee961472799e57e72b1868f54_jpg.rf.a8339bee1d4c0205bb70c8e032cde495.jpg,640,640,1,358,247,476,293
73a8158ee961472799e57e72b1868f54_jpg.rf.a8339bee1d4c0205bb70c8e032cde495.jpg,640,640,2,251,285,334,324
73a8158ee961472799e57e72b1868f54_jpg.rf.a8339bee1d4c0205bb70c8e032cde495.jpg,640,640,0,205,447,514,535
35c4f8abcda3c0e3fe13b2435deaaff4_jpg.rf.a901c7f14238ce757ea216ec543f8be1.jpg,640,640,3,180,146,346,197
35c4f8abcda3c0e3fe13b2435deaaff4_jpg.rf.a901c7f14238ce757ea216ec543f8be1.jpg,640,640,1,242,191,343,229
35c4f8abcda3c0e3fe13b2435deaaff4_jpg.rf.a901c7f14238ce757ea216ec543f8be1.jpg,640,640,2,188,233,257,273
35c4f8abcda3c0e3fe13b2435deaaff4_jpg.rf.a901c7f14238ce757ea216ec543f8be1.jpg,640,640,0,215,456,443,527
images-1-_jpg.rf.a98a3ddcaa0283f5a000895de3533029.jpg,640,640,3,203,249,345,306
images-1-_jpg.rf.a98a3ddcaa0283f5a000895de3533029.jpg,640,640,1,362,325,461,368
images-1-_jpg.rf.a98a3ddcaa0283f5a000895de3533029.jpg,640,640,2,270,365,324,406
images-1-_jpg.rf.a98a3ddcaa0283f5a000895de3533029.jpg,640,640,0,193,423,461,499
b0d100d4275f891c2fbc6d9d56dbd123_jpg.rf.aa82014e2ac440de016967001723fb56.jpg,640,640,3,150,182,292,225
b0d100d4275f891c2fbc6d9d56dbd123_jpg.rf.aa82014e2ac440de016967001723fb56.jpg,640,640,1,307,280,407,320
b0d100d4275f891c2fbc6d9d56dbd123_jpg.rf.aa82014e2ac440de016967001723fb56.jpg,640,640,2,200,330,246,362
b0d100d4275f891c2fbc6d9d56dbd123_jpg.rf.aa82014e2ac440de016967001723fb56.jpg,640,640,0,164,447,419,527
images-14-_jpg.rf.aaf86392b7d8dc02ef05bbc263552fa3.jpg,640,640,3,212,236,372,279
images-14-_jpg.rf.aaf86392b7d8dc02ef05bbc263552fa3.jpg,640,640,1,413,285,524,325
images-14-_jpg.rf.aaf86392b7d8dc02ef05bbc263552fa3.jpg,640,640,2,286,335,349,372
images-14-_jpg.rf.aaf86392b7d8dc02ef05bbc263552fa3.jpg,640,640,0,219,441,439,497
46804894d63fe5b3fea2582cfa7657c7-1-_jpg.rf.a97acaae74fc53553f0b21412ccd87d1.jpg,640,640,3,189,152,318,200
46804894d63fe5b3fea2582cfa7657c7-1-_jpg.rf.a97acaae74fc53553f0b21412ccd87d1.jpg,640,640,1,299,181,401,224
46804894d63fe5b3fea2582cfa7657c7-1-_jpg.rf.a97acaae74fc53553f0b21412ccd87d1.jpg,640,640,2,218,213,271,249
46804894d63fe5b3fea2582cfa7657c7-1-_jpg.rf.a97acaae74fc53553f0b21412ccd87d1.jpg,640,640,0,171,439,409,518
images-2-_jpg.rf.aaf6e528d4d80e6d0a7e74d3d717f77f.jpg,640,640,3,288,217,389,266
images-2-_jpg.rf.aaf6e528d4d80e6d0a7e74d3d717f77f.jpg,640,640,1,426,290,535,336
images-2-_jpg.rf.aaf6e528d4d80e6d0a7e74d3d717f77f.jpg,640,640,2,345,343,408,383
images-2-_jpg.rf.aaf6e528d4d80e6d0a7e74d3d717f77f.jpg,640,640,0,254,480,426,531
adhar1_2366193f_jpg.rf.a85878b576f495599ee1e14923177850.jpg,640,640,3,221,248,379,301
adhar1_2366193f_jpg.rf.a85878b576f495599ee1e14923177850.jpg,640,640,1,425,310,534,355
adhar1_2366193f_jpg.rf.a85878b576f495599ee1e14923177850.jpg,640,640,2,300,352,358,391
adhar1_2366193f_jpg.rf.a85878b576f495599ee1e14923177850.jpg,640,640,0,237,455,454,520
c69b7f40144bf1cd4051251754af93ed-1-_jpg.rf.a9f5aeddb30f1129827d8b8043135982.jpg,640,640,3,195,165,320,201
c69b7f40144bf1cd4051251754af93ed-1-_jpg.rf.a9f5aeddb30f1129827d8b8043135982.jpg,640,640,1,353,207,449,239
c69b7f40144bf1cd4051251754af93ed-1-_jpg.rf.a9f5aeddb30f1129827d8b8043135982.jpg,640,640,2,245,251,288,278
c69b7f40144bf1cd4051251754af93ed-1-_jpg.rf.a9f5aeddb30f1129827d8b8043135982.jpg,640,640,0,209,479,463,535
8988c5603729dd48f76f59d6f3c6148e_jpg.rf.ab0522f712f12acda9b08d726ba8d04a.jpg,640,640,3,233,218,384,264
8988c5603729dd48f76f59d6f3c6148e_jpg.rf.ab0522f712f12acda9b08d726ba8d04a.jpg,640,640,1,400,262,528,303
8988c5603729dd48f76f59d6f3c6148e_jpg.rf.ab0522f712f12acda9b08d726ba8d04a.jpg,640,640,2,306,311,372,348
8988c5603729dd48f76f59d6f3c6148e_jpg.rf.ab0522f712f12acda9b08d726ba8d04a.jpg,640,640,0,224,496,431,545
JAI_AADHAR_jpg.rf.a9b163dfaee958e291f2f1d35b9234c6.jpg,640,640,3,163,181,343,239
JAI_AADHAR_jpg.rf.a9b163dfaee958e291f2f1d35b9234c6.jpg,640,640,1,326,226,419,269
JAI_AADHAR_jpg.rf.a9b163dfaee958e291f2f1d35b9234c6.jpg,640,640,2,208,278,274,316
JAI_AADHAR_jpg.rf.a9b163dfaee958e291f2f1d35b9234c6.jpg,640,640,0,172,463,415,548
product-500x500_jpg.rf.aa89e583fdb807f28b54b94d213e34d2.jpg,640,640,3,181,254,347,323
product-500x500_jpg.rf.aa89e583fdb807f28b54b94d213e34d2.jpg,640,640,1,329,309,445,357
product-500x500_jpg.rf.aa89e583fdb807f28b54b94d213e34d2.jpg,640,640,2,245,364,310,405
product-500x500_jpg.rf.aa89e583fdb807f28b54b94d213e34d2.jpg,640,640,0,166,465,383,541
116508899_159713039053118_8698401500526480570_n_jpg.rf.a82ae69f451803f416cf705b4d18d872.jpg,640,640,3,169,220,283,265
116508899_159713039053118_8698401500526480570_n_jpg.rf.a82ae69f451803f416cf705b4d18d872.jpg,640,640,1,305,276,409,312
116508899_159713039053118_8698401500526480570_n_jpg.rf.a82ae69f451803f416cf705b4d18d872.jpg,640,640,2,234,325,318,360
116508899_159713039053118_8698401500526480570_n_jpg.rf.a82ae69f451803f416cf705b4d18d872.jpg,640,640,0,163,490,383,536
b2487cba906731d63c4ca7884bd1a2f0_jpg.rf.aafeadf441a49d6e43059a6b58619042.jpg,640,640,3,192,179,312,210
b2487cba906731d63c4ca7884bd1a2f0_jpg.rf.aafeadf441a49d6e43059a6b58619042.jpg,640,640,1,337,206,428,232
b2487cba906731d63c4ca7884bd1a2f0_jpg.rf.aafeadf441a49d6e43059a6b58619042.jpg,640,640,2,236,244,276,267
b2487cba906731d63c4ca7884bd1a2f0_jpg.rf.aafeadf441a49d6e43059a6b58619042.jpg,640,640,0,193,427,433,471
images-9-_jpg.rf.a9a930376baeb14e91633b47c4fe9a47.jpg,640,640,3,226,130,412,172
images-9-_jpg.rf.a9a930376baeb14e91633b47c4fe9a47.jpg,640,640,1,384,290,478,325
images-9-_jpg.rf.a9a930376baeb14e91633b47c4fe9a47.jpg,640,640,2,282,364,329,393
images-9-_jpg.rf.a9a930376baeb14e91633b47c4fe9a47.jpg,640,640,0,228,418,450,481
EodP1JyUUAAQ_o2_jpg.rf.ab63771eaac1dd0eb85baad5d31fefc5.jpg,640,640,3,155,196,446,287
EodP1JyUUAAQ_o2_jpg.rf.ab63771eaac1dd0eb85baad5d31fefc5.jpg,640,640,1,337,261,465,316
EodP1JyUUAAQ_o2_jpg.rf.ab63771eaac1dd0eb85baad5d31fefc5.jpg,640,640,2,257,352,321,393
EodP1JyUUAAQ_o2_jpg.rf.ab63771eaac1dd0eb85baad5d31fefc5.jpg,640,640,0,170,458,450,550
images-7-_jpg.rf.abcf9ea89d924c43efd05c73603fd966.jpg,640,640,3,152,143,352,209
images-7-_jpg.rf.abcf9ea89d924c43efd05c73603fd966.jpg,640,640,1,294,194,441,252
images-7-_jpg.rf.abcf9ea89d924c43efd05c73603fd966.jpg,640,640,2,226,245,306,287
images-7-_jpg.rf.abcf9ea89d924c43efd05c73603fd966.jpg,640,640,0,134,422,420,509
amb-022_1636178548_jpg.rf.a9028135def0f7b18a09e450fd764883.jpg,640,640,3,248,216,337,253
amb-022_1636178548_jpg.rf.a9028135def0f7b18a09e450fd764883.jpg,640,640,1,394,273,511,313
amb-022_1636178548_jpg.rf.a9028135def0f7b18a09e450fd764883.jpg,640,640,2,319,309,408,349
amb-022_1636178548_jpg.rf.a9028135def0f7b18a09e450fd764883.jpg,640,640,0,215,499,391,550
6cc303eb6be78797fd871ec8cad3a65d_jpg.rf.ab9e4bf14d3e19903fec23ec1b7eba1c.jpg,640,640,3,171,209,311,258
6cc303eb6be78797fd871ec8cad3a65d_jpg.rf.ab9e4bf14d3e19903fec23ec1b7eba1c.jpg,640,640,1,313,259,436,307
6cc303eb6be78797fd871ec8cad3a65d_jpg.rf.ab9e4bf14d3e19903fec23ec1b7eba1c.jpg,640,640,2,232,301,320,339
6cc303eb6be78797fd871ec8cad3a65d_jpg.rf.ab9e4bf14d3e19903fec23ec1b7eba1c.jpg,640,640,0,166,464,406,542
Father_Aadhar_Card_of_Baby_Sanavi_Jehangir_Hospital_jpg.rf.ab094321dc8cf0bd3fe6c352b989e62f.jpg,640,640,3,199,219,545,342
Father_Aadhar_Card_of_Baby_Sanavi_Jehangir_Hospital_jpg.rf.ab094321dc8cf0bd3fe6c352b989e62f.jpg,640,640,1,403,310,543,376
Father_Aadhar_Card_of_Baby_Sanavi_Jehangir_Hospital_jpg.rf.ab094321dc8cf0bd3fe6c352b989e62f.jpg,640,640,2,281,381,362,438
Father_Aadhar_Card_of_Baby_Sanavi_Jehangir_Hospital_jpg.rf.ab094321dc8cf0bd3fe6c352b989e62f.jpg,640,640,0,198,504,430,593
images-5-_jpg.rf.ab562d7cff9bd24a81f9142afa355728.jpg,640,640,3,179,138,326,215
images-5-_jpg.rf.ab562d7cff9bd24a81f9142afa355728.jpg,640,640,1,344,232,473,277
images-5-_jpg.rf.ab562d7cff9bd24a81f9142afa355728.jpg,640,640,2,257,306,363,352
images-5-_jpg.rf.ab562d7cff9bd24a81f9142afa355728.jpg,640,640,0,152,479,385,535
images-8-_jpg.rf.a9f6d10a05fca181895867411c5969a3.jpg,640,640,3,168,186,334,237
images-8-_jpg.rf.a9f6d10a05fca181895867411c5969a3.jpg,640,640,1,321,226,441,272
images-8-_jpg.rf.a9f6d10a05fca181895867411c5969a3.jpg,640,640,2,236,254,322,291
images-8-_jpg.rf.a9f6d10a05fca181895867411c5969a3.jpg,640,640,0,225,525,521,608
116508899_159713039053118_8698401500526480570_n_jpg.rf.ac35e8820afc9a497cb1e4caf1faa628.jpg,640,640,3,180,221,292,265
116508899_159713039053118_8698401500526480570_n_jpg.rf.ac35e8820afc9a497cb1e4caf1faa628.jpg,640,640,1,317,279,421,313
116508899_159713039053118_8698401500526480570_n_jpg.rf.ac35e8820afc9a497cb1e4caf1faa628.jpg,640,640,2,248,327,332,362
116508899_159713039053118_8698401500526480570_n_jpg.rf.ac35e8820afc9a497cb1e4caf1faa628.jpg,640,640,0,185,493,403,538
2017_7image_01_34_3344908890_jpg.rf.ac27107f5a95c5a3ddbc123b167b362e.jpg,640,640,3,160,220,303,268
2017_7image_01_34_3344908890_jpg.rf.ac27107f5a95c5a3ddbc123b167b362e.jpg,640,640,1,305,269,411,312
2017_7image_01_34_3344908890_jpg.rf.ac27107f5a95c5a3ddbc123b167b362e.jpg,640,640,2,215,310,269,347
2017_7image_01_34_3344908890_jpg.rf.ac27107f5a95c5a3ddbc123b167b362e.jpg,640,640,0,175,493,422,559
b4ec339af5996addce61a9c73b7162f3_jpg.rf.abe1ca0a6feeb4e71af5562c09c38533.jpg,640,640,3,202,204,322,250
b4ec339af5996addce61a9c73b7162f3_jpg.rf.abe1ca0a6feeb4e71af5562c09c38533.jpg,640,640,1,397,238,438,265
b4ec339af5996addce61a9c73b7162f3_jpg.rf.abe1ca0a6feeb4e71af5562c09c38533.jpg,640,640,2,262,282,303,313
b4ec339af5996addce61a9c73b7162f3_jpg.rf.abe1ca0a6feeb4e71af5562c09c38533.jpg,640,640,0,226,429,449,494
b71fb182905bbdeea99549bff81f9c22_jpg.rf.ac5b28eb6b2e892e188942f97e2e6d48.jpg,640,640,3,184,236,255,273
b71fb182905bbdeea99549bff81f9c22_jpg.rf.ac5b28eb6b2e892e188942f97e2e6d48.jpg,640,640,1,241,288,368,329
b71fb182905bbdeea99549bff81f9c22_jpg.rf.ac5b28eb6b2e892e188942f97e2e6d48.jpg,640,640,2,263,343,340,380
b71fb182905bbdeea99549bff81f9c22_jpg.rf.ac5b28eb6b2e892e188942f97e2e6d48.jpg,640,640,0,168,468,443,532
46bad340b458a566dc6e2fd9cd2b1b33_jpg.rf.ac7b98b8fd0cbb0b4c2d810c2d601ead.jpg,640,640,3,216,211,293,251
46bad340b458a566dc6e2fd9cd2b1b33_jpg.rf.ac7b98b8fd0cbb0b4c2d810c2d601ead.jpg,640,640,1,345,263,445,305
46bad340b458a566dc6e2fd9cd2b1b33_jpg.rf.ac7b98b8fd0cbb0b4c2d810c2d601ead.jpg,640,640,2,282,302,365,341
46bad340b458a566dc6e2fd9cd2b1b33_jpg.rf.ac7b98b8fd0cbb0b4c2d810c2d601ead.jpg,640,640,0,257,449,415,506
1c89969c27b6f7ea57d47a74f579b5cc-1-_jpg.rf.ac98b820488e725c1fb364bc9212b49c.jpg,640,640,3,185,190,342,232
1c89969c27b6f7ea57d47a74f579b5cc-1-_jpg.rf.ac98b820488e725c1fb364bc9212b49c.jpg,640,640,1,328,228,415,261
1c89969c27b6f7ea57d47a74f579b5cc-1-_jpg.rf.ac98b820488e725c1fb364bc9212b49c.jpg,640,640,2,228,277,269,308
1c89969c27b6f7ea57d47a74f579b5cc-1-_jpg.rf.ac98b820488e725c1fb364bc9212b49c.jpg,640,640,0,185,505,419,565
06_01_2022_03_15_15_png_jpg.rf.acae75724883c720cc8b6ad985e1f7c7.jpg,640,640,0,170,231,395,250
06_01_2022_03_15_15_png_jpg.rf.acae75724883c720cc8b6ad985e1f7c7.jpg,640,640,0,184,552,421,574
06_01_2022_03_15_15_png_jpg.rf.acae75724883c720cc8b6ad985e1f7c7.jpg,640,640,1,318,116,411,133
06_01_2022_03_15_15_png_jpg.rf.acae75724883c720cc8b6ad985e1f7c7.jpg,640,640,2,216,139,260,151
06_01_2022_03_15_15_png_jpg.rf.acae75724883c720cc8b6ad985e1f7c7.jpg,640,640,3,166,94,270,112
06_01_2022_03_15_15_png_jpg.rf.acae75724883c720cc8b6ad985e1f7c7.jpg,640,640,4,314,389,595,446
bc2af9550a06aee72c9aa22a3c73f0fa_jpg.rf.ae951755a6e4ddee54ced367b3f812ff.jpg,640,640,3,157,225,272,270
bc2af9550a06aee72c9aa22a3c73f0fa_jpg.rf.ae951755a6e4ddee54ced367b3f812ff.jpg,640,640,1,321,258,432,304
bc2af9550a06aee72c9aa22a3c73f0fa_jpg.rf.ae951755a6e4ddee54ced367b3f812ff.jpg,640,640,2,212,330,278,370
bc2af9550a06aee72c9aa22a3c73f0fa_jpg.rf.ae951755a6e4ddee54ced367b3f812ff.jpg,640,640,0,167,441,411,514
b9cc3312597d27a7d53152d949674eec_jpg.rf.ad53438d11ddfdf27061757d94292aa4.jpg,640,640,3,202,209,345,255
b9cc3312597d27a7d53152d949674eec_jpg.rf.ad53438d11ddfdf27061757d94292aa4.jpg,640,640,1,302,381,384,418
b9cc3312597d27a7d53152d949674eec_jpg.rf.ad53438d11ddfdf27061757d94292aa4.jpg,640,640,2,230,409,272,442
b9cc3312597d27a7d53152d949674eec_jpg.rf.ad53438d11ddfdf27061757d94292aa4.jpg,640,640,0,172,497,375,566
c69b7f40144bf1cd4051251754af93ed-1-_jpg.rf.ad1a7f082b77691554f97e04ab694c3c.jpg,640,640,3,201,158,330,197
c69b7f40144bf1cd4051251754af93ed-1-_jpg.rf.ad1a7f082b77691554f97e04ab694c3c.jpg,640,640,1,359,202,458,236
c69b7f40144bf1cd4051251754af93ed-1-_jpg.rf.ad1a7f082b77691554f97e04ab694c3c.jpg,640,640,2,253,247,299,276
c69b7f40144bf1cd4051251754af93ed-1-_jpg.rf.ad1a7f082b77691554f97e04ab694c3c.jpg,640,640,0,220,472,477,532
e46c99152bf3cfd347cc7ba27eb6ecd2_jpg.rf.aca5deac93c0cbeaf1c3d89c0f8da73c.jpg,640,640,3,218,232,373,273
e46c99152bf3cfd347cc7ba27eb6ecd2_jpg.rf.aca5deac93c0cbeaf1c3d89c0f8da73c.jpg,640,640,1,367,287,479,319
e46c99152bf3cfd347cc7ba27eb6ecd2_jpg.rf.aca5deac93c0cbeaf1c3d89c0f8da73c.jpg,640,640,2,286,347,346,378
e46c99152bf3cfd347cc7ba27eb6ecd2_jpg.rf.aca5deac93c0cbeaf1c3d89c0f8da73c.jpg,640,640,0,218,449,421,492
b7becd5c330f22d135ef4ffa3b26e65e_jpg.rf.ad1b7189c56e0d1a5ff28b25e40817ee.jpg,640,640,3,161,175,441,236
b7becd5c330f22d135ef4ffa3b26e65e_jpg.rf.ad1b7189c56e0d1a5ff28b25e40817ee.jpg,640,640,1,323,227,440,265
b7becd5c330f22d135ef4ffa3b26e65e_jpg.rf.ad1b7189c56e0d1a5ff28b25e40817ee.jpg,640,640,2,213,288,287,322
b7becd5c330f22d135ef4ffa3b26e65e_jpg.rf.ad1b7189c56e0d1a5ff28b25e40817ee.jpg,640,640,0,195,492,455,539
c5bc89c6e9cede0ff4d07085c5ce2488_jpg.rf.af43aa7b5e231e3945867a51b186bd6b.jpg,640,640,3,179,178,247,215
c5bc89c6e9cede0ff4d07085c5ce2488_jpg.rf.af43aa7b5e231e3945867a51b186bd6b.jpg,640,640,1,375,193,415,224
c5bc89c6e9cede0ff4d07085c5ce2488_jpg.rf.af43aa7b5e231e3945867a51b186bd6b.jpg,640,640,2,229,251,271,282
c5bc89c6e9cede0ff4d07085c5ce2488_jpg.rf.af43aa7b5e231e3945867a51b186bd6b.jpg,640,640,0,168,410,401,476
card_jpg.rf.af5a70eafee4442856d2a50c32d6f761.jpg,640,640,3,214,314,418,381
card_jpg.rf.af5a70eafee4442856d2a50c32d6f761.jpg,640,640,1,391,411,527,467
card_jpg.rf.af5a70eafee4442856d2a50c32d6f761.jpg,640,640,2,281,480,357,529
58a8a1d7cf82feffbc75786afbe700ad_jpg.rf.ae166db0a2285d349424b422a4c71dbc.jpg,640,640,3,217,195,341,241
58a8a1d7cf82feffbc75786afbe700ad_jpg.rf.ae166db0a2285d349424b422a4c71dbc.jpg,640,640,1,372,228,503,272
58a8a1d7cf82feffbc75786afbe700ad_jpg.rf.ae166db0a2285d349424b422a4c71dbc.jpg,640,640,0,238,454,504,525
58a8a1d7cf82feffbc75786afbe700ad_jpg.rf.ae166db0a2285d349424b422a4c71dbc.jpg,640,640,2,279,277,345,314
images-7-_jpg.rf.b009d61e46eed6012fd3c5dc73414017.jpg,640,640,3,119,164,319,219
images-7-_jpg.rf.b009d61e46eed6012fd3c5dc73414017.jpg,640,640,1,260,199,408,250
images-7-_jpg.rf.b009d61e46eed6012fd3c5dc73414017.jpg,640,640,2,198,260,276,297
images-7-_jpg.rf.b009d61e46eed6012fd3c5dc73414017.jpg,640,640,0,115,440,403,512
06_01_2022_03_14_46_png_jpg.rf.adcb6870fdcde4a648e61ec0f539b572.jpg,640,640,0,184,226,403,245
06_01_2022_03_14_46_png_jpg.rf.adcb6870fdcde4a648e61ec0f539b572.jpg,640,640,0,196,554,409,580
06_01_2022_03_14_46_png_jpg.rf.adcb6870fdcde4a648e61ec0f539b572.jpg,640,640,1,329,121,419,139
06_01_2022_03_14_46_png_jpg.rf.adcb6870fdcde4a648e61ec0f539b572.jpg,640,640,2,222,141,282,157
06_01_2022_03_14_46_png_jpg.rf.adcb6870fdcde4a648e61ec0f539b572.jpg,640,640,3,197,96,439,116
06_01_2022_03_14_46_png_jpg.rf.adcb6870fdcde4a648e61ec0f539b572.jpg,640,640,4,319,427,572,491
